Query,News_Index,Relevance
國際賽事會場內應該可以持中華民國國旗,news_072602,1
國際賽事會場內應該可以持中華民國國旗,news_048547,1
國際賽事會場內應該可以持中華民國國旗,news_061201,1
國際賽事會場內應該可以持中華民國國旗,news_048166,1
國際賽事會場內應該可以持中華民國國旗,news_060528,2
國際賽事會場內應該可以持中華民國國旗,news_058249,1
國際賽事會場內應該可以持中華民國國旗,news_059874,1
國際賽事會場內應該可以持中華民國國旗,news_063046,1
國際賽事會場內應該可以持中華民國國旗,news_058286,1
國際賽事會場內應該可以持中華民國國旗,news_004113,1
國際賽事會場內應該可以持中華民國國旗,news_070258,1
國際賽事會場內應該可以持中華民國國旗,news_038727,1
國際賽事會場內應該可以持中華民國國旗,news_003556,2
國際賽事會場內應該可以持中華民國國旗,news_031260,1
國際賽事會場內應該可以持中華民國國旗,news_035556,1
國際賽事會場內應該可以持中華民國國旗,news_054593,2
國際賽事會場內應該可以持中華民國國旗,news_097256,1
國際賽事會場內應該可以持中華民國國旗,news_007741,1
國際賽事會場內應該可以持中華民國國旗,news_088037,1
國際賽事會場內應該可以持中華民國國旗,news_068506,1
國際賽事會場內應該可以持中華民國國旗,news_079903,1
國際賽事會場內應該可以持中華民國國旗,news_004040,1
國際賽事會場內應該可以持中華民國國旗,news_064856,1
國際賽事會場內應該可以持中華民國國旗,news_089300,1
國際賽事會場內應該可以持中華民國國旗,news_011323,1
國際賽事會場內應該可以持中華民國國旗,news_078303,1
國際賽事會場內應該可以持中華民國國旗,news_095591,1
國際賽事會場內應該可以持中華民國國旗,news_014765,2
國際賽事會場內應該可以持中華民國國旗,news_013182,1
國際賽事會場內應該可以持中華民國國旗,news_008244,1
國際賽事會場內應該可以持中華民國國旗,news_095553,1
國際賽事會場內應該可以持中華民國國旗,news_004955,1
國際賽事會場內應該可以持中華民國國旗,news_062052,1
國際賽事會場內應該可以持中華民國國旗,news_077902,1
國際賽事會場內應該可以持中華民國國旗,news_039473,1
國際賽事會場內應該可以持中華民國國旗,news_022888,1
國際賽事會場內應該可以持中華民國國旗,news_015489,1
國際賽事會場內應該可以持中華民國國旗,news_057288,1
國際賽事會場內應該可以持中華民國國旗,news_093281,1
國際賽事會場內應該可以持中華民國國旗,news_036290,1
國際賽事會場內應該可以持中華民國國旗,news_026091,2
國際賽事會場內應該可以持中華民國國旗,news_022033,1
國際賽事會場內應該可以持中華民國國旗,news_066253,1
國際賽事會場內應該可以持中華民國國旗,news_009922,1
國際賽事會場內應該可以持中華民國國旗,news_072514,1
國際賽事會場內應該可以持中華民國國旗,news_026516,2
國際賽事會場內應該可以持中華民國國旗,news_017763,2
國際賽事會場內應該可以持中華民國國旗,news_019520,1
國際賽事會場內應該可以持中華民國國旗,news_030216,1
國際賽事會場內應該可以持中華民國國旗,news_091735,2
國際賽事會場內應該可以持中華民國國旗,news_072351,1
國際賽事會場內應該可以持中華民國國旗,news_066133,1
國際賽事會場內應該可以持中華民國國旗,news_015055,1
國際賽事會場內應該可以持中華民國國旗,news_095954,1
國際賽事會場內應該可以持中華民國國旗,news_019955,1
國際賽事會場內應該可以持中華民國國旗,news_085326,1
國際賽事會場內應該可以持中華民國國旗,news_019490,1
國際賽事會場內應該可以持中華民國國旗,news_003398,2
國際賽事會場內應該可以持中華民國國旗,news_032420,1
國際賽事會場內應該可以持中華民國國旗,news_092356,1
國際賽事會場內應該可以持中華民國國旗,news_096425,2
國際賽事會場內應該可以持中華民國國旗,news_050639,1
國際賽事會場內應該可以持中華民國國旗,news_060072,1
國際賽事會場內應該可以持中華民國國旗,news_094949,1
國際賽事會場內應該可以持中華民國國旗,news_053660,1
國際賽事會場內應該可以持中華民國國旗,news_057896,1
國際賽事會場內應該可以持中華民國國旗,news_011664,1
國際賽事會場內應該可以持中華民國國旗,news_081184,1
國際賽事會場內應該可以持中華民國國旗,news_015917,1
國際賽事會場內應該可以持中華民國國旗,news_050688,1
國際賽事會場內應該可以持中華民國國旗,news_067510,1
國際賽事會場內應該可以持中華民國國旗,news_013225,1
國際賽事會場內應該可以持中華民國國旗,news_070580,1
國際賽事會場內應該可以持中華民國國旗,news_068117,1
國際賽事會場內應該可以持中華民國國旗,news_055068,1
國際賽事會場內應該可以持中華民國國旗,news_018474,1
國際賽事會場內應該可以持中華民國國旗,news_010110,1
國際賽事會場內應該可以持中華民國國旗,news_016827,1
國際賽事會場內應該可以持中華民國國旗,news_084284,1
國際賽事會場內應該可以持中華民國國旗,news_039298,1
國際賽事會場內應該可以持中華民國國旗,news_082996,1
國際賽事會場內應該可以持中華民國國旗,news_034769,1
國際賽事會場內應該可以持中華民國國旗,news_054937,1
國際賽事會場內應該可以持中華民國國旗,news_058346,1
國際賽事會場內應該可以持中華民國國旗,news_090111,1
國際賽事會場內應該可以持中華民國國旗,news_005401,1
國際賽事會場內應該可以持中華民國國旗,news_014248,1
國際賽事會場內應該可以持中華民國國旗,news_034318,1
國際賽事會場內應該可以持中華民國國旗,news_054360,1
國際賽事會場內應該可以持中華民國國旗,news_070006,1
國際賽事會場內應該可以持中華民國國旗,news_088093,1
國際賽事會場內應該可以持中華民國國旗,news_089444,2
國際賽事會場內應該可以持中華民國國旗,news_083630,1
國際賽事會場內應該可以持中華民國國旗,news_017069,1
國際賽事會場內應該可以持中華民國國旗,news_080833,1
國際賽事會場內應該可以持中華民國國旗,news_047160,1
國際賽事會場內應該可以持中華民國國旗,news_005886,1
國際賽事會場內應該可以持中華民國國旗,news_032689,0
國際賽事會場內應該可以持中華民國國旗,news_098135,0
國際賽事會場內應該可以持中華民國國旗,news_092869,0
國際賽事會場內應該可以持中華民國國旗,news_025901,0
國際賽事會場內應該可以持中華民國國旗,news_090409,0
國際賽事會場內應該可以持中華民國國旗,news_082903,0
國際賽事會場內應該可以持中華民國國旗,news_029947,0
國際賽事會場內應該可以持中華民國國旗,news_068106,0
國際賽事會場內應該可以持中華民國國旗,news_029569,0
國際賽事會場內應該可以持中華民國國旗,news_060908,0
國際賽事會場內應該可以持中華民國國旗,news_015506,0
國際賽事會場內應該可以持中華民國國旗,news_046850,0
國際賽事會場內應該可以持中華民國國旗,news_041602,0
國際賽事會場內應該可以持中華民國國旗,news_077294,0
國際賽事會場內應該可以持中華民國國旗,news_040578,0
國際賽事會場內應該可以持中華民國國旗,news_064767,0
國際賽事會場內應該可以持中華民國國旗,news_007493,0
國際賽事會場內應該可以持中華民國國旗,news_042462,0
國際賽事會場內應該可以持中華民國國旗,news_080687,0
國際賽事會場內應該可以持中華民國國旗,news_073025,0
國際賽事會場內應該可以持中華民國國旗,news_010461,0
國際賽事會場內應該可以持中華民國國旗,news_079255,0
國際賽事會場內應該可以持中華民國國旗,news_066764,0
國際賽事會場內應該可以持中華民國國旗,news_041172,0
國際賽事會場內應該可以持中華民國國旗,news_076986,0
國際賽事會場內應該可以持中華民國國旗,news_058333,0
國際賽事會場內應該可以持中華民國國旗,news_068456,0
國際賽事會場內應該可以持中華民國國旗,news_053249,0
國際賽事會場內應該可以持中華民國國旗,news_018136,0
國際賽事會場內應該可以持中華民國國旗,news_018447,0
贊同課綱微調,news_086393,1
贊同課綱微調,news_052322,2
贊同課綱微調,news_078723,1
贊同課綱微調,news_048491,3
贊同課綱微調,news_066586,2
贊同課綱微調,news_079222,1
贊同課綱微調,news_071843,2
贊同課綱微調,news_025198,3
贊同課綱微調,news_047602,3
贊同課綱微調,news_050483,1
贊同課綱微調,news_026865,3
贊同課綱微調,news_085624,2
贊同課綱微調,news_035045,2
贊同課綱微調,news_022125,3
贊同課綱微調,news_018995,2
贊同課綱微調,news_023176,1
贊同課綱微調,news_036466,2
贊同課綱微調,news_089338,2
贊同課綱微調,news_019557,3
贊同課綱微調,news_028317,2
贊同課綱微調,news_070008,3
贊同課綱微調,news_017377,2
贊同課綱微調,news_046701,1
贊同課綱微調,news_066599,1
贊同課綱微調,news_018202,2
贊同課綱微調,news_064513,2
贊同課綱微調,news_044480,1
贊同課綱微調,news_054576,3
贊同課綱微調,news_066161,2
贊同課綱微調,news_088153,3
贊同課綱微調,news_031982,3
贊同課綱微調,news_075105,3
贊同課綱微調,news_003536,3
贊同課綱微調,news_033833,2
贊同課綱微調,news_032503,3
贊同課綱微調,news_053030,3
贊同課綱微調,news_011989,2
贊同課綱微調,news_074560,2
贊同課綱微調,news_040750,2
贊同課綱微調,news_038151,1
贊同課綱微調,news_028375,1
贊同課綱微調,news_090608,2
贊同課綱微調,news_028522,2
贊同課綱微調,news_049124,3
贊同課綱微調,news_036539,2
贊同課綱微調,news_095846,3
贊同課綱微調,news_080289,3
贊同課綱微調,news_032186,2
贊同課綱微調,news_022195,3
贊同課綱微調,news_027031,3
贊同課綱微調,news_038685,2
贊同課綱微調,news_093980,2
贊同課綱微調,news_054975,3
贊同課綱微調,news_002193,2
贊同課綱微調,news_069785,3
